pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-05-28,21,2022,1,45964,391,8738.87,183,4,34.79,74.34,0.76,768,7,146.02,1.33,55.86,10.62,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,2022-05-28,21,2022,1,65812,554,8104.32,419,3,51.6,68.22,0.37,1322,8,162.8,0.99,79.14,9.75,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-05-28,21,2022,1,99688,1751,9775.97,397,10,38.93,171.71,0.98,3887,26,381.18,2.55,250.1,24.53,1.45,0.14
11,Prince Edward Island,Île-du-Prince-Édouard,2022-05-28,21,2022,1,37850,467,22174.96,33,0,19.33,273.6,0,1066,0,624.53,0,66.65,39.05,0,0
60,Yukon,Yukon,2022-05-28,21,2022,1,4381,32,10004.8,26,1,59.38,73.08,2.28,60,1,137.02,2.28,4.52,10.33,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-05-28,21,2022,1,11466,33,25141.98,22,0,48.24,72.36,0,40,0,87.71,0,4.69,10.29,0,0
62,Nunavut,Nunavut,2022-05-28,21,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-05-28,21,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-05-28,21,2022,,3875379,18017,9954.76,41386,307,106.31,46.28,0.79,40819,637,104.85,1.64,2573.86,6.61,43.86,0.11
59,British Columbia,Colombie-Britannique,2022-06-04,22,2022,1,372611,891,7004.86,3614,67,67.94,16.75,1.26,2052,145,38.58,2.73,127.29,2.39,9.57,0.18
48,Alberta,Alberta,2022-06-04,22,2022,1,584544,1913,12866.6,4563,37,100.44,42.11,0.81,4269,74,93.97,1.63,273.29,6.02,5.29,0.12
47,Saskatchewan,Saskatchewan,2022-06-04,22,2022,1,138830,272,11619.49,1396,10,116.84,22.77,0.84,637,20,53.31,1.67,38.86,3.25,1.43,0.12
46,Manitoba,Manitoba,2022-06-04,22,2022,1,144895,339,10281.91,2004,24,142.21,24.06,1.7,755,76,53.58,5.39,48.43,3.44,3.43,0.24
35,Ontario,Ontario,2022-06-04,22,2022,1,1306890,5872,8649.51,13285,62,87.93,38.86,0.41,12443,126,82.35,0.83,838.86,5.55,8.86,0.06
24,Quebec,Québec,2022-06-04,22,2022,1,1072379,4188,12332.35,15673,36,180.24,48.16,0.41,8108,84,93.24,0.97,598.29,6.88,5.14,0.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-04,22,2022,1,46424,460,8826.33,185,2,35.17,87.46,0.38,851,6,161.8,1.14,65.71,12.49,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,2022-06-04,22,2022,1,66345,533,8169.95,421,2,51.84,65.64,0.25,1087,5,133.86,0.62,76.14,9.38,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2022-06-04,22,2022,1,101330,1642,9936.99,415,18,40.7,161.02,1.77,3393,28,332.74,2.75,234.57,23,2.51,0.25
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-04,22,2022,1,38415,565,22505.98,34,1,19.92,331.01,0.59,1032,1,604.61,0.59,80.73,47.3,0.16,0.1
60,Yukon,Yukon,2022-06-04,22,2022,1,4399,18,10045.9,26,0,59.38,41.11,0,50,1,114.18,2.28,2.62,5.98,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-04,22,2022,1,11495,29,25205.57,22,0,48.24,63.59,0,62,0,135.95,0,4.16,9.13,0,0
62,Nunavut,Nunavut,2022-06-04,22,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-04,22,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-06-04,22,2022,,3892101,16722,9997.72,41645,259,106.97,42.95,0.67,34739,566,89.23,1.45,2388.86,6.14,37,0.1
59,British Columbia,Colombie-Britannique,2022-06-11,23,2022,1,373336,725,7018.49,3682,68,69.22,13.63,1.28,1616,135,30.38,2.54,103.57,1.95,9.71,0.18
48,Alberta,Alberta,2022-06-11,23,2022,1,586087,1543,12900.57,4580,17,100.81,33.96,0.37,3456,54,76.07,1.19,220.43,4.85,2.43,0.05
47,Saskatchewan,Saskatchewan,2022-06-11,23,2022,1,139224,394,11652.46,1412,16,118.18,32.98,1.34,666,26,55.74,2.18,56.29,4.71,2.29,0.19
46,Manitoba,Manitoba,2022-06-11,23,2022,1,145123,228,10298.09,2015,11,142.99,16.18,0.78,567,35,40.23,2.48,32.57,2.31,1.57,0.11
35,Ontario,Ontario,2022-06-11,23,2022,1,1312185,5295,8684.55,13336,51,88.26,35.04,0.34,11167,113,73.91,0.75,756.43,5.01,7.29,0.05
24,Quebec,Québec,2022-06-11,23,2022,1,1077086,4707,12386.48,15699,26,180.54,54.13,0.3,8895,62,102.29,0.71,672.43,7.73,3.71,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-11,23,2022,1,46891,467,8915.11,188,3,35.74,88.79,0.57,927,5,176.25,0.95,66.71,12.68,0.43,0.08
13,New Brunswick,Nouveau-Brunswick,2022-06-11,23,2022,1,66816,471,8227.95,422,1,51.97,58,0.12,1004,3,123.64,0.37,67.29,8.29,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2022-06-11,23,2022,1,103258,1928,10126.06,428,13,41.97,189.07,1.27,3570,31,350.09,3.04,275.45,27.01,1.88,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-11,23,2022,1,39081,666,22896.16,40,6,23.43,390.19,3.52,1231,7,721.2,4.1,95.1,55.72,0.86,0.5
60,Yukon,Yukon,2022-06-11,23,2022,1,4412,13,10075.59,26,0,59.38,29.69,0,31,0,70.79,0,1.81,4.13,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-11,23,2022,1,11508,13,25234.08,22,0,48.24,28.51,0,42,0,92.1,0,1.9,4.16,0,0
62,Nunavut,Nunavut,2022-06-11,23,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-11,23,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-06-11,23,2022,,3908551,16450,10039.97,41857,212,107.52,42.26,0.54,33172,471,85.21,1.21,2350,6.04,30.29,0.08
59,British Columbia,Colombie-Britannique,2022-06-18,24,2022,1,373974,638,7030.48,3722,40,69.97,11.99,0.75,1363,108,25.62,2.03,91.14,1.71,5.71,0.11
48,Alberta,Alberta,2022-06-18,24,2022,1,587270,1183,12926.6,4593,13,101.1,26.04,0.29,2726,30,60,0.66,169,3.72,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-06-18,24,2022,1,139453,229,11671.63,1424,12,119.18,19.17,1,623,28,52.14,2.34,32.71,2.74,1.71,0.14
46,Manitoba,Manitoba,2022-06-18,24,2022,1,145326,203,10312.49,2025,10,143.7,14.41,0.71,431,21,30.58,1.49,29,2.06,1.43,0.1
35,Ontario,Ontario,2022-06-18,24,2022,1,1316767,4582,8714.88,13358,22,88.41,30.33,0.15,9877,73,65.37,0.48,654.57,4.33,3.14,0.02
24,Quebec,Québec,2022-06-18,24,2022,1,1082632,5546,12450.26,15728,29,180.87,63.78,0.33,10253,55,117.91,0.63,792.29,9.11,4.14,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-18,24,2022,1,47353,462,9002.95,191,3,36.31,87.84,0.57,929,6,176.63,1.14,66,12.55,0.37,0.07
13,New Brunswick,Nouveau-Brunswick,2022-06-18,24,2022,1,67241,425,8280.29,422,0,51.97,52.34,0,896,1,110.34,0.12,60.71,7.48,0,0
12,Nova Scotia,Nouvelle-Écosse,2022-06-18,24,2022,1,104971,1713,10294.05,436,8,42.76,167.99,0.78,3641,21,357.06,2.06,244.71,24,1.12,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-18,24,2022,1,39732,651,23277.56,45,4,26.36,381.4,2.34,1317,10,771.58,5.86,93,54.49,0.63,0.37
60,Yukon,Yukon,2022-06-18,24,2022,1,4432,20,10121.26,26,0,59.38,45.67,0,33,0,75.36,0,2.9,6.63,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-18,24,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-06-18,24,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-18,24,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-06-18,24,2022,,3924206,15652,10080.18,41999,141,107.88,40.21,0.36,32102,353,82.46,0.91,2236,5.74,20.14,0.05
59,British Columbia,Colombie-Britannique,2022-06-25,25,2022,1,374594,620,7042.14,3747,25,70.44,11.66,0.47,1258,65,23.65,1.22,88.57,1.67,3.57,0.07
48,Alberta,Alberta,2022-06-25,25,2022,1,588187,917,12946.79,4614,21,101.56,20.18,0.46,2100,34,46.22,0.75,131,2.88,3,0.07
47,Saskatchewan,Saskatchewan,2022-06-25,25,2022,1,139661,208,11689.04,1427,3,119.43,17.41,0.25,437,15,36.58,1.26,29.71,2.49,0.43,0.04
46,Manitoba,Manitoba,2022-06-25,25,2022,1,145498,172,10324.7,2043,18,144.97,12.21,1.28,375,28,26.61,1.99,24.57,1.74,2.57,0.18
35,Ontario,Ontario,2022-06-25,25,2022,1,1321827,5060,8748.37,13388,30,88.61,33.49,0.2,9642,52,63.81,0.34,722.86,4.78,4.29,0.03
24,Quebec,Québec,2022-06-25,25,2022,1,1089718,7086,12531.75,15758,30,181.22,81.49,0.34,12632,59,145.27,0.68,1012.29,11.64,4.29,0.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-06-25,25,2022,1,47773,420,9082.8,193,2,36.69,79.85,0.38,882,5,167.69,0.95,60,11.41,0.29,0.05
13,New Brunswick,Nouveau-Brunswick,2022-06-25,25,2022,1,67725,484,8339.89,425,3,52.34,59.6,0.37,909,3,111.94,0.37,69.14,8.51,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-06-25,25,2022,1,106633,1661,10457.03,441,5,43.25,162.89,0.49,3374,13,330.87,1.27,237.33,23.27,0.69,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2022-06-25,25,2022,1,40460,728,23704.07,45,0,26.36,426.51,0,1379,4,807.91,2.34,103.98,60.92,0.06,0.04
60,Yukon,Yukon,2022-06-25,25,2022,1,4456,24,10176.07,26,0,59.38,54.81,0,44,0,100.48,0,3.48,7.94,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-06-25,25,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-06-25,25,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-06-25,25,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-06-25,25,2022,,3941587,17380,10124.83,42136,137,108.24,44.64,0.35,33032,278,84.85,0.71,2482.86,6.38,19.57,0.05
59,British Columbia,Colombie-Britannique,2022-07-02,26,2022,1,375357,763,7056.48,3788,41,71.21,14.34,0.77,1383,66,26,1.24,109,2.05,5.86,0.11
48,Alberta,Alberta,2022-07-02,26,2022,1,589225,1038,12969.64,4625,11,101.8,22.85,0.24,1955,32,43.03,0.7,148.29,3.26,1.57,0.03
47,Saskatchewan,Saskatchewan,2022-07-02,26,2022,1,139871,210,11706.62,1431,4,119.77,17.58,0.33,418,7,34.98,0.59,30,2.51,0.57,0.05
46,Manitoba,Manitoba,2022-07-02,26,2022,1,145623,125,10333.57,2047,4,145.26,8.87,0.28,297,22,21.08,1.56,17.86,1.27,0.57,0.04
35,Ontario,Ontario,2022-07-02,26,2022,1,1328710,6883,8793.92,13431,43,88.89,45.55,0.28,11943,73,79.04,0.48,983.29,6.51,6.14,0.04
24,Quebec,Québec,2022-07-02,26,2022,1,1099713,9995,12646.69,15807,49,181.78,114.94,0.56,17081,79,196.43,0.91,1427.86,16.42,7,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-02,26,2022,1,48179,406,9159.99,194,1,36.88,77.19,0.19,826,3,157.04,0.57,58,11.03,0.16,0.03
13,New Brunswick,Nouveau-Brunswick,2022-07-02,26,2022,1,68493,768,8434.46,429,4,52.83,94.57,0.49,1252,7,154.18,0.86,109.71,13.51,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-02,26,2022,1,108366,1734,10626.98,448,8,43.93,170.05,0.78,3395,13,332.93,1.27,247.65,24.29,1.08,0.11
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-02,26,2022,1,41417,958,24264.74,45,0,26.36,561.26,0,1686,0,987.77,0,136.82,80.16,0,0
60,Yukon,Yukon,2022-07-02,26,2022,1,4482,26,10235.45,26,0,59.38,59.38,0,50,0,114.18,0,3.67,8.37,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-02,26,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-02,26,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-02,26,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-07-02,26,2022,,3964491,22906,10183.67,42300,165,108.66,58.84,0.42,40286,302,103.48,0.78,3272.29,8.41,23.57,0.06
59,British Columbia,Colombie-Britannique,2022-07-09,27,2022,1,376329,972,7074.75,3823,35,71.87,18.27,0.66,1735,76,32.62,1.43,138.86,2.61,5,0.09
48,Alberta,Alberta,2022-07-09,27,2022,1,590565,1340,12999.13,4643,18,102.2,29.5,0.4,2378,29,52.34,0.64,191.43,4.21,2.57,0.06
47,Saskatchewan,Saskatchewan,2022-07-09,27,2022,1,140080,209,11724.11,1434,3,120.02,17.49,0.25,419,7,35.07,0.59,29.86,2.5,0.43,0.04
46,Manitoba,Manitoba,2022-07-09,27,2022,1,145853,230,10349.89,2053,6,145.68,16.32,0.43,355,10,25.19,0.71,32.86,2.33,0.86,0.06
35,Ontario,Ontario,2022-07-09,27,2022,1,1336949,8239,8848.45,13469,38,89.14,54.53,0.25,15122,81,100.08,0.54,1177,7.79,5.43,0.04
24,Quebec,Québec,2022-07-09,27,2022,1,1111408,11695,12781.18,15873,66,182.54,134.49,0.76,21690,115,249.43,1.32,1670.71,19.21,9.43,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-09,27,2022,1,48593,414,9238.7,196,2,37.26,78.71,0.38,820,3,155.9,0.57,59.14,11.24,0.24,0.05
13,New Brunswick,Nouveau-Brunswick,2022-07-09,27,2022,1,69537,1044,8563.03,433,4,53.32,128.56,0.49,1812,8,223.14,0.99,149.14,18.37,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-09,27,2022,1,109982,1615,10785.46,455,6,44.62,158.38,0.59,3349,14,328.42,1.37,230.78,22.63,0.88,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-09,27,2022,1,42602,1184,24958.99,46,1,26.95,693.66,0.59,2142,1,1254.92,0.59,169.18,99.12,0.08,0.05
60,Yukon,Yukon,2022-07-09,27,2022,1,4510,28,10299.39,26,0,59.38,63.94,0,54,0,123.32,0,3.95,9.03,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-09,27,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-09,27,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-09,27,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-07-09,27,2022,,3991463,26970,10252.95,42480,179,109.12,69.28,0.46,49876,344,128.12,0.88,3852.86,9.9,25.57,0.07
59,British Columbia,Colombie-Britannique,2022-07-16,28,2022,1,377372,1043,7094.36,3855,32,72.47,19.61,0.6,2015,67,37.88,1.26,149,2.8,4.57,0.09
48,Alberta,Alberta,2022-07-16,28,2022,1,592071,1506,13032.28,4656,13,102.48,33.15,0.29,2846,31,62.64,0.68,215.14,4.74,1.86,0.04
47,Saskatchewan,Saskatchewan,2022-07-16,28,2022,1,140289,209,11741.6,1438,4,120.35,17.49,0.33,418,7,34.98,0.59,29.86,2.5,0.57,0.05
46,Manitoba,Manitoba,2022-07-16,28,2022,1,146024,171,10362.02,2056,3,145.9,12.13,0.21,401,9,28.46,0.64,24.43,1.73,0.43,0.03
35,Ontario,Ontario,2022-07-16,28,2022,1,1347728,10779,8919.79,13506,37,89.39,71.34,0.24,19018,75,125.87,0.5,1539.86,10.19,5.29,0.03
24,Quebec,Québec,2022-07-16,28,2022,1,1124653,13245,12933.5,15989,116,183.87,152.32,1.33,24940,182,286.81,2.09,1892.14,21.76,16.57,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-16,28,2022,1,48954,361,9307.34,200,4,38.02,68.63,0.76,775,6,147.35,1.14,51.57,9.8,0.57,0.11
13,New Brunswick,Nouveau-Brunswick,2022-07-16,28,2022,1,70541,1004,8686.66,438,5,53.94,123.64,0.62,2048,9,252.2,1.11,143.43,17.66,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-07-16,28,2022,1,111769,1787,10960.7,461,6,45.21,175.24,0.59,3402,12,333.62,1.18,255.29,25.03,0.92,0.09
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-16,28,2022,1,44121,1519,25848.92,48,2,28.12,889.93,1.17,2703,3,1583.59,1.76,217.02,127.14,0.31,0.18
60,Yukon,Yukon,2022-07-16,28,2022,1,4566,57,10427.28,26,0,59.38,130.17,0,85,0,194.11,0,8.1,18.49,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-16,28,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-16,28,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-16,28,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-07-16,28,2022,,4023143,31681,10334.33,42702,222,109.69,81.38,0.57,58651,401,150.66,1.03,4525.86,11.63,31.71,0.08
59,British Columbia,Colombie-Britannique,2022-07-23,29,2022,1,378291,919,7111.64,3908,53,73.47,17.28,1,1962,85,36.88,1.6,131.29,2.47,7.57,0.14
48,Alberta,Alberta,2022-07-23,29,2022,1,593861,1790,13071.68,4670,14,102.79,39.4,0.31,3296,27,72.55,0.59,255.71,5.63,2,0.04
47,Saskatchewan,Saskatchewan,2022-07-23,29,2022,1,140670,381,11773.49,1448,10,121.19,31.89,0.84,590,14,49.38,1.17,54.43,4.56,1.43,0.12
46,Manitoba,Manitoba,2022-07-23,29,2022,1,146266,242,10379.19,2061,5,146.25,17.17,0.35,413,8,29.31,0.57,34.57,2.45,0.71,0.05
35,Ontario,Ontario,2022-07-23,29,2022,1,1360028,12300,9001.2,13579,73,89.87,81.41,0.48,23079,110,152.75,0.73,1757.14,11.63,10.43,0.07
24,Quebec,Québec,2022-07-23,29,2022,1,1137526,12873,13081.54,16109,120,185.25,148.04,1.38,26118,236,300.36,2.71,1839,21.15,17.14,0.2
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-23,29,2022,1,49412,458,9394.42,203,4,38.6,87.08,0.76,819,8,155.71,1.52,65.43,12.44,0.51,0.1
13,New Brunswick,Nouveau-Brunswick,2022-07-23,29,2022,1,71479,938,8802.17,443,5,54.55,115.51,0.62,1942,10,239.14,1.23,134,16.5,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-07-23,29,2022,1,113669,1901,11147.02,467,6,45.8,186.42,0.59,3688,12,361.67,1.18,271.51,26.63,0.8,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-23,29,2022,1,45645,1524,26741.77,49,1,28.71,892.86,0.59,3043,3,1782.78,1.76,217.76,127.57,0.18,0.11
60,Yukon,Yukon,2022-07-23,29,2022,1,4603,36,10511.77,26,0,59.38,82.21,0,93,0,212.38,0,5.19,11.85,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-23,29,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-23,29,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-23,29,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-07-23,29,2022,,4056505,33362,10420.02,42992,291,110.43,85.7,0.75,65043,513,167.08,1.32,4766,12.24,41.57,0.11
59,British Columbia,Colombie-Britannique,2022-07-30,30,2022,1,379274,983,7130.12,3940,32,74.07,18.48,0.6,1902,85,35.76,1.6,140.43,2.64,4.57,0.09
48,Alberta,Alberta,2022-07-30,30,2022,1,595532,1671,13108.46,4691,21,103.26,36.78,0.46,3461,35,76.18,0.77,238.71,5.25,3,0.07
47,Saskatchewan,Saskatchewan,2022-07-30,30,2022,1,141051,381,11805.38,1459,11,122.11,31.89,0.92,762,21,63.78,1.76,54.43,4.56,1.57,0.13
46,Manitoba,Manitoba,2022-07-30,30,2022,1,146524,258,10397.5,2067,6,146.68,18.31,0.43,500,11,35.48,0.78,36.86,2.62,0.86,0.06
35,Ontario,Ontario,2022-07-30,30,2022,1,1371369,11341,9076.25,13656,77,90.38,75.06,0.51,23641,150,156.47,0.99,1620.14,10.72,11,0.07
24,Quebec,Québec,2022-07-30,30,2022,1,1147763,10237,13199.26,16207,98,186.38,117.73,1.13,23110,218,265.76,2.51,1462.43,16.82,14,0.16
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-07-30,30,2022,1,49748,336,9458.3,207,3,39.36,63.88,0.57,794,7,150.96,1.33,48,9.13,0.49,0.09
13,New Brunswick,Nouveau-Brunswick,2022-07-30,30,2022,1,72226,747,8894.16,447,4,55.05,91.99,0.49,1685,9,207.5,1.11,106.71,13.14,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-07-30,30,2022,1,115417,1748,11318.44,468,1,45.89,171.42,0.1,3649,7,357.84,0.69,249.69,24.49,0.2,0.02
11,Prince Edward Island,Île-du-Prince-Édouard,2022-07-30,30,2022,1,46818,1173,27428.99,49,0,28.71,687.22,0,2697,1,1580.08,0.59,167.51,98.14,0,0
60,Yukon,Yukon,2022-07-30,30,2022,1,4682,79,10692.18,26,0,59.38,180.41,0,115,0,262.62,0,11.29,25.77,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2022-07-30,30,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-07-30,30,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-07-30,30,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-07-30,30,2022,,4085459,28954,10494.4,43246,253,111.09,74.37,0.65,62316,544,160.07,1.4,4136.29,10.62,36.14,0.09
59,British Columbia,Colombie-Britannique,2022-08-06,31,2022,1,380174,900,7147.04,3995,55,75.1,16.92,1.03,1883,87,35.4,1.64,128.57,2.42,7.86,0.15
48,Alberta,Alberta,2022-08-06,31,2022,1,597242,1710,13146.1,4722,31,103.94,37.64,0.68,3381,52,74.42,1.14,244.29,5.38,4.43,0.1
47,Saskatchewan,Saskatchewan,2022-08-06,31,2022,1,141432,381,11837.27,1469,10,122.95,31.89,0.84,762,21,63.78,1.76,54.43,4.56,1.43,0.12
46,Manitoba,Manitoba,2022-08-06,31,2022,1,146874,350,10422.34,2079,12,147.53,24.84,0.85,608,18,43.14,1.28,50,3.55,1.71,0.12
35,Ontario,Ontario,2022-08-06,31,2022,1,1381780,10411,9145.16,13748,92,90.99,68.9,0.61,21752,169,143.96,1.12,1487.29,9.84,13.14,0.09
24,Quebec,Québec,2022-08-06,31,2022,1,1155832,8069,13292.06,16301,94,187.46,92.79,1.08,18306,192,210.52,2.21,1152.71,13.26,13.43,0.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-08-06,31,2022,1,50091,343,9523.51,212,6,40.31,65.21,1.14,679,9,129.09,1.71,49,9.32,0.82,0.16
13,New Brunswick,Nouveau-Brunswick,2022-08-06,31,2022,1,72968,742,8985.53,451,4,55.54,91.37,0.49,1489,8,183.36,0.99,106,13.05,0.57,0.07
12,Nova Scotia,Nouvelle-Écosse,2022-08-06,31,2022,1,117142,1724,11487.61,472,4,46.29,169.07,0.39,3472,5,340.48,0.49,246.35,24.16,0.51,0.05
11,Prince Edward Island,Île-du-Prince-Édouard,2022-08-06,31,2022,1,47694,877,27942.21,51,2,29.88,513.8,1.17,2050,2,1201.02,1.17,125.24,73.38,0.24,0.14
60,Yukon,Yukon,2022-08-06,31,2022,1,4738,56,10820.07,29,3,66.23,127.89,6.85,135,3,308.3,6.85,8.05,18.38,0.48,1.09
61,Northwest Territories,Territoires du Nord-Ouest,2022-08-06,31,2022,0,11511,,25240.65,22,,48.24,,,,,,,,,,
62,Nunavut,Nunavut,2022-08-06,31,2022,0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,2022-08-06,31,2022,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2022-08-06,31,2022,,4111022,25563,10560.06,43558,313,111.89,65.66,0.8,54517,566,140.04,1.45,3651.86,9.38,44.71,0.11
59,British Columbia,Colombie-Britannique,2022-08-13,32,2022,1,381049,875,7163.49,4037,42,75.89,16.45,0.79,1775,97,33.37,1.82,125,2.35,6,0.11
48,Alberta,Alberta,2022-08-13,32,2022,1,598979,1737,13184.34,4741,19,104.36,38.23,0.42,3447,50,75.87,1.1,248.14,5.46,2.71,0.06
47,Saskatchewan,Saskatchewan,2022-08-13,32,2022,1,141815,383,11869.32,1479,10,123.79,32.06,0.84,764,20,63.94,1.67,54.71,4.58,1.43,0.12
46,Manitoba,Manitoba,2022-08-13,32,2022,1,147329,455,10454.63,2093,14,148.52,32.29,0.99,805,26,57.12,1.84,65,4.61,2,0.14
35,Ontario,Ontario,2022-08-13,32,2022,1,1392435,10655,9215.68,13829,81,91.53,70.52,0.54,21066,173,139.42,1.14,1522.14,10.07,11.57,0.08
24,Quebec,Québec,2022-08-13,32,2022,1,1163090,7258,13375.52,16393,92,188.52,83.47,1.06,15327,186,176.26,2.14,1036.86,11.92,13.14,0.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-08-13,32,2022,1,50430,339,9587.96,219,6,41.64,64.45,1.14,682,12,129.66,2.28,48.43,9.21,0.9,0.17
13,New Brunswick,Nouveau-Brunswick,2022-08-13,32,2022,1,73643,675,9068.65,456,5,56.15,83.12,0.62,1417,9,174.49,1.11,96.43,11.87,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2022-08-13,32,2022,1,118671,1530,11637.55,481,9,47.17,150.04,0.88,3254,13,319.11,1.27,218.51,21.43,1.33,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,2022-08-13,32,2022,1,48353,659,28328.29,52,1,30.46,386.08,0.59,1536,3,899.89,1.76,94.12,55.14,0.18,0.11
60,Yukon,Yukon,2022-08-13,32,2022,1,4771,33,10895.43,30,1,68.51,75.36,2.28,89,4,203.25,9.13,4.71,10.77,0.1,0.22
